Heat No,Date,Location,Sample_Id,NPP
199564,08-Jan-25,CCM,Y6,75
199564,08-Jan-25,CCM,Z7,78
199564,08-Jan-25,CCM,Z7,81
199565,08-Jan-25,LRF,L4,77
199565,08-Jan-25,LRF,L5,81
199565,08-Jan-25,CCM,X5,87
199565,08-Jan-25,CCM,Y6,84
199565,08-Jan-25,CCM,Z7,84
199566,08-Jan-25,LRF,L4,65
199566,08-Jan-25,LRF,L5,71
199566,08-Jan-25,CCM,X5,67
199566,08-Jan-25,CCM,Y6,68
199566,08-Jan-25,CCM,Z7,67
199567,08-Jan-25,LRF,L4,72
199567,08-Jan-25,LRF,L5,75
199567,08-Jan-25,CCM,X5,79
199567,08-Jan-25,CCM,Y6,79
199567,08-Jan-25,CCM,Z7,67
199568,08-Jan-25,LRF,L4,65
199568,08-Jan-25,LRF,L5,67
199568,08-Jan-25,CCM,X5,65
199568,08-Jan-25,CCM,Y6,66
199568,08-Jan-25,CCM,Z7,68
199569,08-Jan-25,LRF,L4,72
199569,08-Jan-25,CCM,X5,72
199569,08-Jan-25,CCM,Y6,69
199569,08-Jan-25,CCM,Z7,70
199570,08-Jan-25,LRF,L4,68
199570,08-Jan-25,LRF,L5,68
199570,08-Jan-25,CCM,Z7,73
199570,08-Jan-25,CCM,X5,74
199570,08-Jan-25,CCM,Y6,75
199571,08-Jan-25,LRF,L4,56
199571,08-Jan-25,LRF,L5,60
199571,08-Jan-25,CCM,X3,72
199571,08-Jan-25,CCM,Y6,79
199571,08-Jan-25,CCM,Z7,74
199572,08-Jan-25,LRF,L4,73
199572,08-Jan-25,LRF,L6,77
199572,08-Jan-25,CCM,X5,78
199572,08-Jan-25,CCM,Y6,74
199572,08-Jan-25,CCM,Z7,72
199573,08-Jan-25,LRF,L4,78
199573,08-Jan-25,LRF,L5,79
199573,08-Jan-25,CCM,X5,81
199573,08-Jan-25,CCM,Z7,87
199574,08-Jan-25,LRF,L4,66
199574,08-Jan-25,LRF,L5,63
199574,08-Jan-25,CCM,X5,67
199574,08-Jan-25,CCM,Y6,69
199574,08-Jan-25,CCM,Z7,69
199575,08-Jan-25,LRF,L4,69
199575,08-Jan-25,LRF,L5,66
199575,08-Jan-25,CCM,X5,76
199575,08-Jan-25,CCM,Y6,76
199575,08-Jan-25,CCM,Z7,77
199576,08-Jan-25,LRF,L4,76
199576,08-Jan-25,LRF,L5,75
199576,08-Jan-25,CCM,X5,69
199576,08-Jan-25,CCM,Y6,67
199576,08-Jan-25,CCM,Z7,69
199577,08-Jan-25,LRF,L4,74
199577,08-Jan-25,LRF,L5,65
199577,08-Jan-25,CCM,X5,73
199577,08-Jan-25,CCM,Y6,71
199577,08-Jan-25,CCM,Z7,74
199578,08-Jan-25,LRF,L4,77
199578,08-Jan-25,LRF,L5,76
199578,08-Jan-25,CCM,X5,77
199578,08-Jan-25,CCM,Z7,65
199578,08-Jan-25,CCM,Y6,68
199579,08-Jan-25,LRF,L4,79
199579,08-Jan-25,LRF,L5,67
199579,08-Jan-25,CCM,X5,74
199579,08-Jan-25,CCM,Y6,68
199579,08-Jan-25,CCM,Z7,73
199580,08-Jan-25,LRF,L4,68
199580,08-Jan-25,LRF,L5,62
199580,08-Jan-25,CCM,Y6,74
199580,08-Jan-25,CCM,X5,79
199580,08-Jan-25,CCM,Z7,78
199581,08-Jan-25,LRF,L4,70
199581,08-Jan-25,LRF,L5,68
199581,08-Jan-25,CCM,X5,94
199581,08-Jan-25,CCM,Y6,87
199581,08-Jan-25,CCM,Z7,93
199582,08-Jan-25,LRF,L4,65
199582,08-Jan-25,LRF,L5,62
199582,08-Jan-25,CCM,X5,85
199582,08-Jan-25,CCM,Y6,92
199582,08-Jan-25,CCM,Z7,88
199583,08-Jan-25,LRF,L4,58
199583,08-Jan-25,LRF,L5,59
199583,08-Jan-25,LRF,L6,66
199583,09-Jan-25,CCM,X5,84
199583,09-Jan-25,CCM,Y6,80
199583,09-Jan-25,CCM,Z7,84
199584,08-Jan-25,LRF,L4,63
199584,09-Jan-25,CCM,X5,60
199584,09-Jan-25,CCM,Y6,63
199584,09-Jan-25,CCM,Z7,59
199585,08-Jan-25,LRF,L4,78
199585,08-Jan-25,LRF,L5,86
199585,09-Jan-25,CCM,X5,114
199585,09-Jan-25,CCM,Y5,107
199585,09-Jan-25,CCM,Z5,110
199586,08-Jan-25,LRF,L4,97
199586,08-Jan-25,LRF,L5,59
199586,09-Jan-25,CCM,X5,60
199586,09-Jan-25,CCM,Y6,57
199586,09-Jan-25,CCM,Z7,60
199587,08-Jan-25,LRF,L4,69
199587,09-Jan-25,CCM,X5,75
199587,09-Jan-25,CCM,Y6,79
199587,09-Jan-25,CCM,Z7,75
199588,08-Jan-25,LRF,L4,56
199588,09-Jan-25,CCM,X5,63
199588,09-Jan-25,CCM,Y6,66
199588,09-Jan-25,Sequence,X5,67
199588,09-Jan-25,Sequence,Y5,61
199588,09-Jan-25,Sequence,Z5,62
199589,08-Jan-25,LRF,L4,58
199589,09-Jan-25,CCM,X5,73
199589,09-Jan-25,CCM,Y5,72
199589,09-Jan-25,CCM,Z5,75
199590,08-Jan-25,LRF,L4,57
199590,08-Jan-25,LRF,L5,63
199590,09-Jan-25,CCM,X5,85
199590,09-Jan-25,CCM,Y5,80
199590,09-Jan-25,CCM,Z5,81
199591,08-Jan-25,LRF,L4,64
199591,09-Jan-25,CCM,X5,63
199591,09-Jan-25,CCM,Y6,63
199591,09-Jan-25,CCM,Z7,61
199592,08-Jan-25,LRF,L4,61
199592,09-Jan-25,CCM,X5,56
199592,09-Jan-25,Sequence,Z7R,61
199592,09-Jan-25,CCM,Y6,62
199593,09-Jan-25,LRF,L4,72
199593,09-Jan-25,CCM,X5,83
199593,09-Jan-25,CCM,Y6,84
199594,09-Jan-25,LRF,L4,53
199594,09-Jan-25,CCM,X5,65
199594,09-Jan-25,CCM,Y6,65
199594,09-Jan-25,CCM,Z7,66
199595,09-Jan-25,LRF,L4,77
199595,09-Jan-25,CCM,X5,86
199595,09-Jan-25,CCM,Y5,82
199595,09-Jan-25,CCM,Z5,84
199596,09-Jan-25,LRF,L4,62
199596,09-Jan-25,LRF,L5,63
199596,09-Jan-25,CCM,Z5,79
199596,09-Jan-25,CCM,Y5,82
199597,09-Jan-25,LRF,L4,151
199597,09-Jan-25,CCM,X5,145
199597,09-Jan-25,CCM,Y5,154
199598,09-Jan-25,LRF,L4,106
199598,09-Jan-25,LRF,L5,135
199598,09-Jan-25,CCM,X5,140
199598,09-Jan-25,CCM,Y5,137
199598,09-Jan-25,CCM,Z5,141
199598,10-Jan-25,Sequence,XL,151
199598,10-Jan-25,Sequence,YL,142
199598,10-Jan-25,Sequence,ZL,149
199599,09-Jan-25,LRF,L4,107
199599,09-Jan-25,LRF,L5,149
199599,09-Jan-25,CCM,X5,150
199599,09-Jan-25,CCM,Y5,149
199600,09-Jan-25,LRF,L4,74
199600,09-Jan-25,LRF,L5,72
199600,09-Jan-25,CCM,X5,78
199600,09-Jan-25,CCM,Y5,79
199600,09-Jan-25,CCM,Z5,84
199601,09-Jan-25,LRF,L4,73
199601,09-Jan-25,LRF,L5,73
199601,09-Jan-25,CCM,X5,87
199601,09-Jan-25,CCM,Y5,87
199601,09-Jan-25,CCM,Z5,90
199602,09-Jan-25,LRF,L4,83
199602,09-Jan-25,LRF,L5,84
199602,09-Jan-25,CCM,X5,96
199602,09-Jan-25,CCM,Y5,93
199602,09-Jan-25,CCM,Z5,89
199602,10-Jan-25,Sequence,XL,74
199602,10-Jan-25,Sequence,YL,71
199602,10-Jan-25,Sequence,ZL,90
199603,09-Jan-25,LRF,L4,59
199603,09-Jan-25,LRF,L5,61
199603,09-Jan-25,CCM,X5,66
199603,09-Jan-25,CCM,Y6,67
199603,09-Jan-25,CCM,Z7,69
199604,09-Jan-25,LRF,L4,82
199604,09-Jan-25,CCM,X5,69
199604,09-Jan-25,CCM,Y6,66
199604,09-Jan-25,CCM,Z7,66
199604,10-Jan-25,Sequence,ZL,68
199604,10-Jan-25,Sequence,XL,69
199604,10-Jan-25,Sequence,YL,69
199605,09-Jan-25,LRF,L4,76
199605,09-Jan-25,CCM,X5,65
199605,09-Jan-25,CCM,Y5,64
199606,09-Jan-25,LRF,L4,58
199606,09-Jan-25,CCM,Y6,62
199606,09-Jan-25,CCM,Z7,62
199607,09-Jan-25,LRF,L4,55
199607,09-Jan-25,LRF,L5,59
199607,09-Jan-25,CCM,X5,61
199607,09-Jan-25,CCM,Y6,63
199607,09-Jan-25,CCM,Z7,61
199608,09-Jan-25,LRF,L4,109
199608,09-Jan-25,LRF,L4,143
199608,09-Jan-25,CCM,X5,146
199608,09-Jan-25,CCM,Y6,147
199608,09-Jan-25,CCM,Z7,143
199608,10-Jan-25,CCM,XRE,143
199608,10-Jan-25,CCM,YRE,143
199608,10-Jan-25,CCM,ZRE,148
199608,14-Jan-25,Sequence,X6,129
199608,14-Jan-25,Sequence,Y6,132
199608,14-Jan-25,Sequence,Z6,131
199609,09-Jan-25,LRF,L4,44
199609,09-Jan-25,CCM,X5,53
199609,09-Jan-25,CCM,Y6,55
199609,09-Jan-25,CCM,Z7,55
199610,09-Jan-25,LRF,L4,140
199610,09-Jan-25,LRF,L5,142
199610,09-Jan-25,CCM,X5,149
199610,09-Jan-25,CCM,Y6,149
199610,09-Jan-25,CCM,Z7,151
199611,09-Jan-25,LRF,L4,129
199611,09-Jan-25,LRF,L5,132
199611,09-Jan-25,CCM,X5,134
199611,09-Jan-25,CCM,Y6,135
199611,09-Jan-25,CCM,Z7,130
199612,09-Jan-25,LRF,L4,85
199612,09-Jan-25,LRF,L5,61
199612,09-Jan-25,CCM,X5,70
199612,09-Jan-25,CCM,Y6,79
199613,09-Jan-25,LRF,L4,61
199613,09-Jan-25,LRF,L4,62
199613,09-Jan-25,Sequence,XR5,76
199613,09-Jan-25,CCM,Y6,78
199613,09-Jan-25,Sequence,ZR7,72
199613,10-Jan-25,CCM,X5,75
199613,10-Jan-25,CCM,Y6,72
199613,10-Jan-25,CCM,Z7,99
199614,09-Jan-25,LRF,L4,131
199614,09-Jan-25,LRF,L5,137
199614,09-Jan-25,CCM,X5,139
199614,09-Jan-25,CCM,Y6,139
199614,09-Jan-25,CCM,Z7,138
199615,09-Jan-25,LRF,L4,50
199615,09-Jan-25,LRF,L5,60
199615,09-Jan-25,CCM,X5,78
199615,09-Jan-25,CCM,Y6,79
199615,09-Jan-25,CCM,Z7,79
199616,09-Jan-25,LRF,L4,128
199616,09-Jan-25,CCM,X5,143
199616,09-Jan-25,CCM,Y6,138
199616,09-Jan-25,CCM,Z7,134
199617,09-Jan-25,LRF,L4,133
199617,09-Jan-25,CCM,X5,134
199617,09-Jan-25,CCM,Y6,135
199617,09-Jan-25,CCM,Z7,138
199618,09-Jan-25,LRF,L4,88
199618,09-Jan-25,LRF,L5,124
199618,09-Jan-25,CCM,X5,130
199618,09-Jan-25,CCM,Y6,136
199618,09-Jan-25,CCM,Z7,129
199619,09-Jan-25,LRF,L4,87
199619,09-Jan-25,LRF,L5,122
199619,09-Jan-25,CCM,X5,122
199619,09-Jan-25,CCM,Y6,122
199619,09-Jan-25,CCM,Z7,125
199620,09-Jan-25,LRF,L4,54
199620,09-Jan-25,LRF,L5,60
199620,10-Jan-25,CCM,X5,61
199620,10-Jan-25,CCM,Y6,60
199620,10-Jan-25,CCM,Z7,58
199621,09-Jan-25,LRF,L4,123
199621,10-Jan-25,CCM,X5,116
199621,10-Jan-25,CCM,Y6,119
199621,10-Jan-25,CCM,Z7,116
199622,09-Jan-25,LRF,L4,76
199622,10-Jan-25,CCM,X5,78
199622,10-Jan-25,CCM,Y6,75
199622,10-Jan-25,CCM,Z7,74
199623,09-Jan-25,LRF,L4,56
199623,09-Jan-25,LRF,L5,63
199623,10-Jan-25,CCM,X5,70
199623,10-Jan-25,CCM,Y6,69
199623,10-Jan-25,CCM,Z7,69
199624,09-Jan-25,LRF,L4,84
199624,09-Jan-25,LRF,L5,100
199624,10-Jan-25,Sequence,X5R,93
199624,10-Jan-25,Sequence,Y5R,86
199624,10-Jan-25,Sequence,Z5R,85
199624,10-Jan-25,CCM,X5,85
199624,10-Jan-25,CCM,Y6,87
199624,10-Jan-25,CCM,Z7,85
199625,09-Jan-25,LRF,L4,79
199625,09-Jan-25,LRF,L5,86
199625,10-Jan-25,CCM,X5,91
199625,10-Jan-25,CCM,Y6,91
199625,10-Jan-25,CCM,Z7,100
199626,09-Jan-25,LRF,L4,70
199626,09-Jan-25,LRF,L5,74
199626,10-Jan-25,CCM,X5,80
199626,10-Jan-25,CCM,Y6,78
199626,10-Jan-25,CCM,Z7,77
199627,09-Jan-25,LRF,L4,76
199627,09-Jan-25,LRF,L5,83
199627,10-Jan-25,CCM,X5,89
199627,10-Jan-25,CCM,Y6,88
199627,10-Jan-25,CCM,Z7,88
199628,09-Jan-25,LRF,L4,61
199628,09-Jan-25,LRF,L5,71
199628,10-Jan-25,CCM,X5,85
199628,10-Jan-25,CCM,Y6,88
199628,10-Jan-25,CCM,Z7,90
199629,09-Jan-25,LRF,L4,127
199629,09-Jan-25,LRF,L5,142
199629,10-Jan-25,CCM,X5,141
199629,10-Jan-25,CCM,Y6,137
199629,10-Jan-25,CCM,Z7,131
199630,09-Jan-25,LRF,L4,128
199630,09-Jan-25,LRF,L5,76
199630,09-Jan-25,LRF,L6,70
199630,10-Jan-25,CCM,X5,74
199630,10-Jan-25,CCM,Y6,78
199630,10-Jan-25,CCM,Z7,79
199631,09-Jan-25,LRF,L4,145
199631,10-Jan-25,CCM,X5,150
199631,10-Jan-25,CCM,Y6,147
199631,10-Jan-25,CCM,Z7,142
199632,09-Jan-25,LRF,L4,108
199632,09-Jan-25,LRF,L5,140
199632,10-Jan-25,CCM,X5,142
199632,10-Jan-25,CCM,Y6,138
199632,10-Jan-25,CCM,Z7,136
199633,09-Jan-25,LRF,L4,79
199633,10-Jan-25,CCM,X5,79
199633,10-Jan-25,CCM,Y6,74
199633,10-Jan-25,CCM,Z7,75
199634,10-Jan-25,LRF,L4,72
199634,10-Jan-25,CCM,X5,77
199634,10-Jan-25,Sequence,Y6R,76
199634,10-Jan-25,CCM,Z7,78
199635,10-Jan-25,LRF,L4,124
199635,10-Jan-25,CCM,X5,118
199635,10-Jan-25,CCM,Z7,126
199636,10-Jan-25,LRF,L4,136
199636,10-Jan-25,CCM,X5,134
199636,10-Jan-25,CCM,Y6,140
199636,10-Jan-25,CCM,Z7,138
199637,10-Jan-25,LRF,L4,139
199637,10-Jan-25,CCM,X5,130
199637,10-Jan-25,CCM,Y6,144
199637,10-Jan-25,CCM,Z7,146
199638,10-Jan-25,LRF,L4,66
199638,10-Jan-25,LRF,L5,67
199638,10-Jan-25,CCM,X5,71
199638,10-Jan-25,CCM,Y6,79
199638,10-Jan-25,CCM,Z7,70
199639,10-Jan-25,LRF,L4,84
199639,10-Jan-25,LRF,L5,79
199639,10-Jan-25,CCM,X5,89
199639,10-Jan-25,CCM,Y6,91
199639,10-Jan-25,CCM,Z7,94
199640,10-Jan-25,LRF,L4,51
199640,10-Jan-25,LRF,L5,52
199640,10-Jan-25,CCM,X5,81
199640,10-Jan-25,CCM,Y6,80
199640,10-Jan-25,CCM,Z7,82
199641,10-Jan-25,LRF,L4,127
199641,10-Jan-25,LRF,L5,138
199641,10-Jan-25,CCM,X5,133
199641,10-Jan-25,CCM,Y6,133
199641,10-Jan-25,CCM,Z7,134
199641,13-Jan-25,Sequence,XL,144
199641,13-Jan-25,Sequence,YL,145
199641,13-Jan-25,Sequence,ZL,142
199641,14-Jan-25,Sequence,Z5,129
199641,14-Jan-25,Sequence,Y5,127
199641,14-Jan-25,Sequence,X5,131
199642,10-Jan-25,LRF,L4,143
199642,10-Jan-25,CCM,Y6,144
199642,10-Jan-25,CCM,Z7,141
199642,13-Jan-25,Sequence,XL,145
199642,13-Jan-25,Sequence,YL,151
199642,13-Jan-25,Sequence,ZL,143
199643,10-Jan-25,LRF,L4,106
199643,10-Jan-25,LRF,L5,100
199643,10-Jan-25,CCM,X5,111
199643,10-Jan-25,CCM,Y6,106
199643,10-Jan-25,CCM,Z7,112
199644,10-Jan-25,LRF,L4,119
199644,10-Jan-25,LRF,L5,132
199644,10-Jan-25,CCM,X5,135
199644,10-Jan-25,CCM,Y6,135
199644,10-Jan-25,CCM,Z7,137
199644,14-Jan-25,Sequence,X1,129
199644,14-Jan-25,Sequence,Y1,132
199644,14-Jan-25,Sequence,Z1,114
199645,10-Jan-25,LRF,L4,118
199645,10-Jan-25,LRF,L5,110
199645,10-Jan-25,CCM,X5,131
199645,10-Jan-25,CCM,Y6,133
199645,10-Jan-25,CCM,Z7,131
199646,10-Jan-25,LRF,L4,102
199646,10-Jan-25,LRF,L5,110
199646,10-Jan-25,CCM,X5,123
199646,10-Jan-25,CCM,Y6,124
199646,10-Jan-25,CCM,Z7,120
199647,10-Jan-25,LRF,L4,78
199647,10-Jan-25,LRF,L5,81
199647,10-Jan-25,CCM,X5,74
199647,10-Jan-25,CCM,Y6,76
199647,10-Jan-25,CCM,Z7,76
199648,10-Jan-25,LRF,L4,83
199648,10-Jan-25,LRF,L5,84
199648,10-Jan-25,CCM,X5,81
199648,10-Jan-25,CCM,Y6,79
199648,10-Jan-25,CCM,Z7,81
199649,10-Jan-25,LRF,L4,88
199649,10-Jan-25,CCM,X5,87
199649,10-Jan-25,CCM,Y6,89
199649,10-Jan-25,CCM,Z7,85
199650,10-Jan-25,LRF,L4,96
199650,10-Jan-25,LRF,L5,86
199650,10-Jan-25,CCM,X5,82
199650,10-Jan-25,CCM,Y6,82
199650,10-Jan-25,CCM,Z7,79
199651,10-Jan-25,LRF,L4,71
199651,10-Jan-25,CCM,X5,74
199651,10-Jan-25,CCM,Y6,76
199651,10-Jan-25,CCM,Z7,73
199652,10-Jan-25,LRF,L4,78
199652,10-Jan-25,LRF,L5,72
199652,10-Jan-25,CCM,Y6,75
199652,10-Jan-25,CCM,Z7,72
199653,10-Jan-25,LRF,L5,79
199653,10-Jan-25,CCM,X5,77
199653,10-Jan-25,CCM,Y6,75
199653,10-Jan-25,CCM,Z7,82
199654,10-Jan-25,LRF,L4,67
199654,10-Jan-25,LRF,L5,71
199654,10-Jan-25,CCM,X5,83
199654,10-Jan-25,CCM,Y6,75
199654,10-Jan-25,CCM,Z7,75
199654,14-Jan-25,Sequence,YL,72
199654,14-Jan-25,Sequence,ZL,68
199654,14-Jan-25,Sequence,XL,68
199655,10-Jan-25,LRF,L4,71
199655,10-Jan-25,CCM,Y6,79
199655,10-Jan-25,CCM,Z7,85
199655,14-Jan-25,Sequence,X5,74
199655,14-Jan-25,Sequence,Y5,79
199655,14-Jan-25,Sequence,Z5,78
199656,10-Jan-25,LRF,L4,80
199656,10-Jan-25,LRF,L5,85
199656,10-Jan-25,LRF,L6,80
199656,10-Jan-25,CCM,X5,88
199656,10-Jan-25,CCM,Y6,89
199656,10-Jan-25,CCM,Z7,90
199657,10-Jan-25,LRF,L4,72
199657,10-Jan-25,LRF,L5,70
199657,10-Jan-25,LRF,L6,76
199657,10-Jan-25,CCM,X5,82
199657,10-Jan-25,CCM,Y6,90
199657,10-Jan-25,CCM,Z7,83
199658,10-Jan-25,LRF,L4,82
199658,10-Jan-25,LRF,L5,58
199658,11-Jan-25,CCM,X5,70
199658,11-Jan-25,CCM,Y5,68
199658,11-Jan-25,CCM,Z5,71
199658,14-Jan-25,Sequence,X6,63
199658,14-Jan-25,Sequence,Y6,60
199658,14-Jan-25,Sequence,Z6,54
199659,10-Jan-25,LRF,L4,85
199659,10-Jan-25,LRF,L5,92
199659,10-Jan-25,CCM,X5,93
199659,10-Jan-25,CCM,Y6,98
199659,10-Jan-25,CCM,Z7,103
199660,10-Jan-25,LRF,L4,60
199660,11-Jan-25,CCM,X5,71
199660,11-Jan-25,CCM,Y5,69
199660,11-Jan-25,CCM,Z5,70
199661,10-Jan-25,LRF,L4,70
199661,10-Jan-25,LRF,L5,77
199661,11-Jan-25,CCM,X5,76
199661,11-Jan-25,CCM,Y6,73
199661,11-Jan-25,CCM,Z7,75
199662,10-Jan-25,LRF,L4,53
199662,10-Jan-25,LRF,L5,53
199662,10-Jan-25,LRF,L6,48
199662,11-Jan-25,CCM,X3,47
199662,11-Jan-25,CCM,Y4,48
199662,11-Jan-25,CCM,Z5,51
199663,10-Jan-25,LRF,L4,69
199663,11-Jan-25,CCM,Y6,75
199663,11-Jan-25,CCM,X5,80
199663,11-Jan-25,CCM,Z7,86
199664,10-Jan-25,LRF,L4,78
199664,10-Jan-25,LRF,L5,78
199664,11-Jan-25,CCM,Y5,87
199664,11-Jan-25,CCM,Z5,96
199665,10-Jan-25,LRF,L4,60
199665,11-Jan-25,CCM,X3,61
199665,11-Jan-25,CCM,Y4,58
199665,11-Jan-25,CCM,Z5,61
199666,10-Jan-25,LRF,L4,74
199666,11-Jan-25,CCM,X3,66
199666,11-Jan-25,CCM,Y4,69
199666,11-Jan-25,CCM,Z5,70
199667,10-Jan-25,LRF,L4,89
199667,11-Jan-25,CCM,X5,94
199667,11-Jan-25,CCM,Y5,94
199668,10-Jan-25,LRF,L4,74
199668,10-Jan-25,LRF,L5,81
199668,11-Jan-25,CCM,X5,81
199668,11-Jan-25,CCM,Y6,79
199668,11-Jan-25,CCM,Z7,83
199669,10-Jan-25,LRF,L4,61
199669,10-Jan-25,LRF,L5,67
199669,11-Jan-25,CCM,X5,71
199669,11-Jan-25,CCM,Y6,72
199669,11-Jan-25,CCM,Z7,72
199670,10-Jan-25,LRF,L4,117
199670,10-Jan-25,LRF,L5,152
199670,11-Jan-25,CCM,X5,151
199670,11-Jan-25,CCM,Y5,150
199670,11-Jan-25,CCM,Z5,151
199671,10-Jan-25,LRF,L4,123
199671,11-Jan-25,LRF,L5,131
199671,11-Jan-25,LRF,L6,158
199671,11-Jan-25,CCM,X5,156
199671,11-Jan-25,CCM,Y5,150
199671,11-Jan-25,CCM,Z5,158
199672,11-Jan-25,LRF,L4,63
199672,11-Jan-25,LRF,L5,71
199672,11-Jan-25,LRF,L6,77
199672,11-Jan-25,CCM,X5,83
199672,11-Jan-25,CCM,Y6,85
199672,11-Jan-25,CCM,Z7,81
199672,12-Jan-25,Sequence,X3,73
199672,12-Jan-25,Sequence,Y4,83
199672,12-Jan-25,Sequence,Z5,80
199673,11-Jan-25,LRF,L4,101
199673,11-Jan-25,LRF,L5,142
199673,11-Jan-25,CCM,X5,141
199673,11-Jan-25,CCM,Y5,146
199674,11-Jan-25,LRF,L4,65
199674,11-Jan-25,CCM,X5,66
199674,11-Jan-25,CCM,Y6,66
199674,11-Jan-25,CCM,Z7,62
199674,12-Jan-25,Sequence,X3,80
199674,12-Jan-25,Sequence,Y4,74
199674,12-Jan-25,Sequence,Z5,77
199675,11-Jan-25,LRF,L4,70
199675,11-Jan-25,CCM,X5,73
199675,11-Jan-25,CCM,Y6,76
199675,11-Jan-25,CCM,Z7,71
199675,13-Jan-25,Sequence,X1,78
199675,13-Jan-25,Sequence,Y1,78
199675,13-Jan-25,Sequence,Z1,83
199676,11-Jan-25,LRF,L4,66
199676,11-Jan-25,CCM,X5,81
199676,11-Jan-25,CCM,Y5,80
199676,11-Jan-25,CCM,Z5,79
199677,11-Jan-25,LRF,L4,70
199677,11-Jan-25,LRF,L5,66
199677,11-Jan-25,CCM,X5,79
199677,11-Jan-25,CCM,Y5,80
199677,11-Jan-25,CCM,Z5,79
199678,11-Jan-25,LRF,L4,63
199678,11-Jan-25,LRF,L5,65
199678,11-Jan-25,CCM,X5,79
199678,11-Jan-25,CCM,Y5,76
199679,11-Jan-25,LRF,L4,73
199679,11-Jan-25,CCM,X5,86
199679,11-Jan-25,CCM,Y5,81
199679,11-Jan-25,CCM,Z5,83
199679,14-Jan-25,Sequence,X6,70
199679,14-Jan-25,Sequence,Y6,69
199679,14-Jan-25,Sequence,Z6,71
199680,11-Jan-25,LRF,L4,68
199680,11-Jan-25,LRF,L5,76
199680,11-Jan-25,CCM,Z5,92
199680,11-Jan-25,CCM,Y5,90
199680,11-Jan-25,CCM,Y5,90
199681,11-Jan-25,LRF,L4,71
199681,11-Jan-25,LRF,L5,69
199681,11-Jan-25,CCM,X5,74
199681,11-Jan-25,CCM,Y5,72
199681,11-Jan-25,CCM,Z5,71
199682,11-Jan-25,LRF,L4,0
199682,11-Jan-25,LRF,L5,144
199682,11-Jan-25,CCM,X5,132
199682,11-Jan-25,CCM,Y6,127
199682,11-Jan-25,CCM,Z7,130
199683,11-Jan-25,LRF,L4,144
199683,11-Jan-25,LRF,L5,149
199683,11-Jan-25,CCM,X5,142
199683,11-Jan-25,CCM,Y6,142
199683,11-Jan-25,CCM,Z7,147
199684,11-Jan-25,LRF,L4,67
199684,11-Jan-25,LRF,L5,72
199684,11-Jan-25,CCM,X5,85
199684,11-Jan-25,CCM,Y6,84
199684,11-Jan-25,CCM,Z7,83
199685,11-Jan-25,LRF,L5,79
199685,11-Jan-25,LRF,L5,81
199685,11-Jan-25,LRF,L7,80
199685,11-Jan-25,CCM,X5,109
199685,11-Jan-25,CCM,Y6,106
199685,11-Jan-25,CCM,Z7,103
199686,11-Jan-25,LRF,L4,107
199686,11-Jan-25,LRF,L5,140
199686,11-Jan-25,CCM,Y6,139
199686,11-Jan-25,CCM,X5,136
199686,11-Jan-25,CCM,Z7,140
199687,11-Jan-25,LRF,L4,59
199687,11-Jan-25,LRF,L5,58
199687,11-Jan-25,CCM,X5,89
199687,11-Jan-25,CCM,Y6,90
199687,11-Jan-25,CCM,Z7,93
199688,11-Jan-25,LRF,L4,82
199688,11-Jan-25,LRF,L5,83
199688,11-Jan-25,CCM,X5,82
199688,11-Jan-25,CCM,Y6,82
199688,11-Jan-25,CCM,Z7,78
199689,11-Jan-25,LRF,L4,84
199689,11-Jan-25,LRF,L5,79
199689,11-Jan-25,CCM,X5,84
199689,11-Jan-25,CCM,Y6,85
199689,11-Jan-25,CCM,Z7,85
199689,12-Jan-25,Sequence,X3,87
199689,12-Jan-25,Sequence,Y4,85
199689,12-Jan-25,Sequence,Z5,86
199690,11-Jan-25,LRF,L4,71
199690,11-Jan-25,LRF,L5,78
199690,12-Jan-25,CCM,X5,76
199690,12-Jan-25,CCM,Y6,76
199691,11-Jan-25,LRF,L4,69
199691,11-Jan-25,LRF,L5,72
199691,12-Jan-25,CCM,X5,82
199691,12-Jan-25,CCM,Y6,82
199691,12-Jan-25,CCM,Z7,80
199692,11-Jan-25,LRF,L4,75
199692,11-Jan-25,LRF,L5,73
199692,11-Jan-25,CCM,X5,70
199692,11-Jan-25,CCM,Y6,72
199692,11-Jan-25,CCM,Z7,70
199693,11-Jan-25,LRF,L4,71
199693,11-Jan-25,CCM,X5,76
199693,11-Jan-25,CCM,Y6,81
199693,11-Jan-25,CCM,Z7,77
199694,11-Jan-25,LRF,L4,72
199694,11-Jan-25,CCM,X5,89
199694,11-Jan-25,CCM,Y6,89
199694,11-Jan-25,CCM,Z7,86
199695,11-Jan-25,LRF,L4,90
199695,11-Jan-25,LRF,L5,85
199695,11-Jan-25,CCM,X5,97
199695,11-Jan-25,CCM,Y6,99
199696,11-Jan-25,LRF,L4,71
199696,11-Jan-25,LRF,L5,71
199696,11-Jan-25,CCM,X5,82
199696,11-Jan-25,CCM,Y6,83
199697,11-Jan-25,LRF,L4,85
199697,11-Jan-25,CCM,X5,89
199697,11-Jan-25,CCM,Y6,92
199697,11-Jan-25,CCM,Z7,91
199697,14-Jan-25,Sequence,ZL,75
199697,14-Jan-25,Sequence,XL,75
199697,14-Jan-25,Sequence,YL,74
199697,14-Jan-25,Sequence,X4,75
199697,14-Jan-25,Sequence,Y4,72
199697,14-Jan-25,Sequence,Z4,76
